"author","year","title","doi","search","relevance","NM","NMspecific","coating","coatingtype","NMsize","NMsizeunits","NMconc","NMconcunits","applicationsite","presspulse","kingdom","phylum","class","order","family","genus","species","generalorganism","organism","trophiclevel","ecosystemgeneral","ecosystemspecific","settinggeneral","settingspecific","duration_days","responsegeneral","responsespecific","responseunits","expn","expmean","expsd","conn","conmean","consd","RRsignif_yn","RRp_modifier","RRp_value","response_nonRR","responseunits_nonRR","responsesd_nonRR","n_nonRR","MPcomparison_yn","MPsignif_yn","MPeffectdirection","MPp_modifier","MPp_value","IONcomparison_yn","IONsignif_yn","IONeffectdirection","IONp_modifier","IONp_value","expgeary","congeary","responseratio","RRvar","RRadj","RRadjvar","newcat","newtrophic","NMconcfixed","response_nonRRfixed","NMconcfixedunits","response_nonRRfixedunits","NMconcfixedmmol","response_nonRRfixedmmol","NMconcfixedmmolunits","response_nonRRfixedmmolunits"
"Gambardella",2013,"Toxicity and transfer of metal oxide nanoparticles from microalgae to sea urchin larvae","10.1080/02757540.2013.873031","Trophic Transfer",73,"Si","SiO2","no",NA,61,"nm",5,"mg/L","diet","pulse","Animalia","Echinodermata","Echinoidea","Camaradonta","Parechinidae","Paracentrotus","lividus","echinoderm","Paracentrotus lividus","Primary consumer","Aquatic","marine","Lab","Indoor",15,"survival","% Survival","%",3,30,2.112257,3,99.26829,2.112257,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,22.7076931935401,75.1384624389121,-1.19662880304315,0.0018033769432438,-1.19587803609475,0.00180475363635446,"Survival","Animal",5,NA,"mg/L",NA,0.0832223701731025,NA,"mmol/L",NA
"Gambardella",2013,"Toxicity and transfer of metal oxide nanoparticles from microalgae to sea urchin larvae","10.1080/02757540.2013.873031","Trophic Transfer",73,"Sn","SnO2","no",NA,77.5,"nm",5,"mg/L","diet","pulse","Animalia","Echinodermata","Echinoidea","Camaradonta","Parechinidae","Paracentrotus","lividus","echinoderm","Paracentrotus lividus","Primary consumer","Aquatic","marine","Lab","Indoor",15,"survival","% Survival","%",3,99.5122,1.689806,3,99.26829,2.112257,"no",">",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,94.1538321547639,75.1384624389121,0.00245406500820078,0.00024703842993136,0.00242666269994081,0.000247054437814323,"Survival","Animal",5,NA,"mg/L",NA,0.0331762988521001,NA,"mmol/L",NA
"Gambardella",2013,"Toxicity and transfer of metal oxide nanoparticles from microalgae to sea urchin larvae","10.1080/02757540.2013.873031","Trophic Transfer",73,"Ce","CeO2","no",NA,25,"nm",5,"mg/L","diet","pulse","Animalia","Echinodermata","Echinoidea","Camaradonta","Parechinidae","Paracentrotus","lividus","echinoderm","Paracentrotus lividus","Primary consumer","Aquatic","marine","Lab","Indoor",15,"survival","% Survival","%",3,50,2.534708,3,99.26829,2.112257,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,31.5384677458622,75.1384624389121,-0.68580317927716,0.00100755414259418,-0.685450323729088,0.00100793244096955,"Survival","Animal",5,NA,"mg/L",NA,0.0290503442465793,NA,"mmol/L",NA
"Gambardella",2013,"Toxicity and transfer of metal oxide nanoparticles from microalgae to sea urchin larvae","10.1080/02757540.2013.873031","Trophic Transfer",73,"Fe","Fe3O4","no",NA,18,"nm",5,"mg/L","diet","pulse","Animalia","Echinodermata","Echinoidea","Camaradonta","Parechinidae","Paracentrotus","lividus","echinoderm","Paracentrotus lividus","Primary consumer","Aquatic","marine","Lab","Indoor",15,"survival","% Survival","%",3,90,5.91432,3,99.26829,2.112257,"no",">",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,24.3296696333175,75.1384624389121,-0.0980165143750407,0.00159039399492935,-0.0973722389008016,0.00159144142408084,"Survival","Animal",5,NA,"mg/L",NA,0.0647855813210212,NA,"mmol/L",NA
"Wang",2017,"Evaluation of nano-ZnOs as a novel Zn source for marine fish: importance of digestive physiology","10.1080/17435390.2017.1388865","Trophic Transfer",71,"Zn","ZnO","no",NA,12.5,"nm",80,"mg/kg","diet","pulse","Animalia","Chordata","Actinopterygii","Beloniformes","Adrianichthyidae","Oryzias","melastigma","fish","Oryzias melastigma","Secondary or higher consumer","Aquatic","marine","Lab","Indoor",28,"NP Concentration","Zn concentration","mg/kg",3,45.6,3.41,3,36.1,2.96,"yes","<",0.05,NA,NA,NA,NA,"yes","no","neither",">",0.05,"no",NA,NA,NA,NA,21.3800632055423,19.4990750997619,NA,NA,NA,NA,"Concentration","Animal",80,NA,"mg/kg",NA,0.983042516588843,NA,"mmol/kg",NA
"Wang",2017,"Evaluation of nano-ZnOs as a novel Zn source for marine fish: importance of digestive physiology","10.1080/17435390.2017.1388865","Trophic Transfer",71,"Zn","ZnO","no",NA,12.5,"nm",300,"mg/kg","diet","pulse","Animalia","Chordata","Actinopterygii","Beloniformes","Adrianichthyidae","Oryzias","melastigma","fish","Oryzias melastigma","Secondary or higher consumer","Aquatic","marine","Lab","Indoor",28,"NP Concentration","Zn concentration","mg/kg",3,46.2,3.76,3,36.1,2.96,"yes","<",0.05,NA,NA,NA,NA,"yes","no","neither",">",0.05,"no",NA,NA,NA,NA,19.6450279811004,19.4990750997619,NA,NA,NA,NA,"Concentration","Animal",300,NA,"mg/kg",NA,3.68640943720816,NA,"mmol/kg",NA
"Wang",2017,"Evaluation of nano-ZnOs as a novel Zn source for marine fish: importance of digestive physiology","10.1080/17435390.2017.1388865","Trophic Transfer",71,"Zn","ZnO","no",NA,12.5,"nm",80,"mg/kg","diet","pulse","Animalia","Chordata","Actinopterygii","Beloniformes","Adrianichthyidae","Oryzias","melastigma","fish","Oryzias melastigma","Secondary or higher consumer","Aquatic","marine","Lab","Indoor",28,"growth","body weight","mg",3,60.5,3.9,3,56,2.9,"no",">",0.05,NA,NA,NA,NA,"yes","no","neither",">",0.05,"no",NA,NA,NA,NA,24.8021476586786,30.8736907874346,0.0772916743016463,0.00227907135550757,0.0775372899113729,0.00228043022409619,"Growth","Animal",80,NA,"mg/kg",NA,0.983042516588843,NA,"mmol/kg",NA
"Wang",2017,"Evaluation of nano-ZnOs as a novel Zn source for marine fish: importance of digestive physiology","10.1080/17435390.2017.1388865","Trophic Transfer",71,"Zn","ZnO","no",NA,12.5,"nm",300,"mg/kg","diet","pulse","Animalia","Chordata","Actinopterygii","Beloniformes","Adrianichthyidae","Oryzias","melastigma","fish","Oryzias melastigma","Secondary or higher consumer","Aquatic","marine","Lab","Indoor",28,"growth","body weight","mg",3,65.9,0.59,3,56,2.9,"yes","<",0.05,NA,NA,NA,NA,"yes","no","neither",">",0.05,"no",NA,NA,NA,NA,178.579632154559,30.8736907874346,0.162786750773312,0.000920638559817856,0.162353149985193,0.000921038463300769,"Growth","Animal",300,NA,"mg/kg",NA,3.68640943720816,NA,"mmol/kg",NA
"Larguinho",2014,"Evidence of one-way flow bioaccumulation of gold nanoparticles across two trophic levels","10.1007/s11051-014-2549-1","Trophic Transfer",58,"Au","Au","no",NA,15,"nm",23.6,"mg/L","environment","pulse",NA,"Chlorophyta","Chlorophyceae","Chlamydomonadales","Dunaliellaceae","Dunaliella","salina","algae","Dunaliella salina","Producer","Aquatic","marine","Lab","Indoor",4,"BCF","tissue concentration",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCF","Aquatic producer",23.6,0.76,"mg/L",NA,0.119817286760896,0.76,"mmol/L",NA
"Larguinho",2014,"Evidence of one-way flow bioaccumulation of gold nanoparticles across two trophic levels","10.1007/s11051-014-2549-1","Trophic Transfer",58,"Au","Au","yes","mPEGthiol",50,"nm",23.6,"mg/L","environment","pulse",NA,"Chlorophyta","Chlorophyceae","Chlamydomonadales","Dunaliellaceae","Dunaliella","salina","algae","Dunaliella salina","Producer","Aquatic","marine","Lab","Indoor",4,"BCF","tissue concentration",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCF","Aquatic producer",23.6,0.36,"mg/L",NA,0.119817286760896,0.36,"mmol/L",NA
"Marucci et al",2019,"Are cerium oxide nanoparticles transferred from plants to the aphid Myzus perskae (Hemiptera: Aphididae)?","10.1653/024.102.0338","Trophic Transfer",52,"Ce","CeO2","no",NA,25,"nm",1000,"mg/L","environment","pulse","Animalia","Arthropoda","Insecta","Hemiptera","Aphididae","Myzus","persicae","insect","Myzus persicae","Primary consumer","Terrestrial","plant leaves","Lab","Greenhouse",10,"LD/LC50","Survival%","%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mg/L",NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC50","Animal",1000,NA,"mg/L","mg/L",5.81006884931586,NA,"mmol/L","mmol/L"
"Marucci et al",2019,"Are cerium oxide nanoparticles transferred from plants to the aphid Myzus perskae (Hemiptera: Aphididae)?","10.1653/024.102.0338","Trophic Transfer",52,"Ce","CeO2","no",NA,25,"nm",1000,"mg/L","environment","pulse","Animalia","Arthropoda","Insecta","Hemiptera","Aphididae","Myzus","persicae","insect","Myzus persicae","Primary consumer","Terrestrial","plant leaves","Lab","Greenhouse",10,"LD/LC50","reproduction","%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mg/L",NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC50","Animal",1000,NA,"mg/L","mg/L",5.81006884931586,NA,"mmol/L","mmol/L"
"Judy et al",2011,"Evidence for Biomagnification of Gold Nanoparticles within a Terrestrial Food Chain","10.1021/es103031a","Trophic Transfer",53,"Au","Au","yes","tannic acid",5,"nm",45,"ug/g","diet","press","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Manduca","sexta","insect","Manduca sexta","Primary consumer","Terrestrial","plant leaves","Lab","Greenhouse",7,"BAF","tissue concentration","ug/g",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAF","Animal",45,5.51,"mg/kg",NA,0.228465165433911,5.51,"mmol/kg",NA
"Judy et al",2011,"Evidence for Biomagnification of Gold Nanoparticles within a Terrestrial Food Chain","10.1021/es103031a","Trophic Transfer",53,"Au","Au","yes","tannic acid",10,"nm",96,"ug/g","diet","press","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Manduca","sexta","insect","Manduca sexta","Primary consumer","Terrestrial","plant leaves","Lab","Greenhouse",7,"BAF","tissue concentration","ug/g",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAF","Animal",96,9.58,"mg/kg",NA,0.487392352925677,9.58,"mmol/kg",NA
"Judy et al",2011,"Evidence for Biomagnification of Gold Nanoparticles within a Terrestrial Food Chain","10.1021/es103031a","Trophic Transfer",53,"Au","Au","yes","tannic acid",15,"nm",67,"ug/g","diet","press","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Manduca","sexta","insect","Manduca sexta","Primary consumer","Terrestrial","plant leaves","Lab","Greenhouse",7,"BAF","tissue concentration","ug/g",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAF","Animal",67,13.84,"mg/kg",NA,0.340159246312712,13.84,"mmol/kg",NA
"Pakriashi et al",2014,"Trophic. transfer potential of aluminium oxide nanoparticles using representative primary producer (Chlorella ellipsoides) and a primary consumer (Ceriodaphnia dubia)","10.1016/j.aquatox.2014.03.024","Trophic Transfer",54,"Al","Al2O3","no",NA,75,"nm",40,"ug/mL","diet","pulse","Animalia","Arthropoda","Branchiopoda","Cladocera","Daphniidae","Ceriodaphnia","dubia","microcrustacean","Ceriodaphnia dubia","Primary consumer","Aquatic","freshwater","Lab","Indoor",3,"BMF","tissue concentration","ug/g",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMF","Animal",40,0.18,"mg/L",NA,0.784621420164771,0.18,"mmol/L",NA
"Pakriashi et al",2014,"Trophic. transfer potential of aluminium oxide nanoparticles using representative primary producer (Chlorella ellipsoides) and a primary consumer (Ceriodaphnia dubia)","10.1016/j.aquatox.2014.03.024","Trophic Transfer",54,"Al","Al2O3","no",NA,75,"nm",60,"ug/mL","diet","pulse","Animalia","Arthropoda","Branchiopoda","Cladocera","Daphniidae","Ceriodaphnia","dubia","microcrustacean","Ceriodaphnia dubia","Primary consumer","Aquatic","freshwater","Lab","Indoor",3,"BMF","tissue concentration","ug/g",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMF","Animal",60,0.95,"mg/L",NA,1.17693213024716,0.95,"mmol/L",NA
"Pakriashi et al",2014,"Trophic. transfer potential of aluminium oxide nanoparticles using representative primary producer (Chlorella ellipsoides) and a primary consumer (Ceriodaphnia dubia)","10.1016/j.aquatox.2014.03.024","Trophic Transfer",54,"Al","Al2O3","no",NA,75,"nm",80,"ug/mL","diet","pulse","Animalia","Arthropoda","Branchiopoda","Cladocera","Daphniidae","Ceriodaphnia","dubia","microcrustacean","Ceriodaphnia dubia","Primary consumer","Aquatic","freshwater","Lab","Indoor",3,"BMF","tissue concentration","ug/g",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMF","Animal",80,1.5,"mg/L",NA,1.56924284032954,1.5,"mmol/L",NA
"Pakriashi et al",2014,"Trophic. transfer potential of aluminium oxide nanoparticles using representative primary producer (Chlorella ellipsoides) and a primary consumer (Ceriodaphnia dubia)","10.1016/j.aquatox.2014.03.024","Trophic Transfer",54,"Al","Al2O3","no",NA,75,"nm",100,"ug/mL","diet","pulse","Animalia","Arthropoda","Branchiopoda","Cladocera","Daphniidae","Ceriodaphnia","dubia","microcrustacean","Ceriodaphnia dubia","Primary consumer","Aquatic","freshwater","Lab","Indoor",3,"BMF","tissue concentration","ug/g",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMF","Animal",100,2.1,"mg/L",NA,1.96155355041193,2.1,"mmol/L",NA
"Pakriashi et al",2014,"Trophic. transfer potential of aluminium oxide nanoparticles using representative primary producer (Chlorella ellipsoides) and a primary consumer (Ceriodaphnia dubia)","10.1016/j.aquatox.2014.03.024","Trophic Transfer",54,"Al","Al2O3","no",NA,75,"nm",120,"ug/mL","diet","pulse","Animalia","Arthropoda","Branchiopoda","Cladocera","Daphniidae","Ceriodaphnia","dubia","microcrustacean","Ceriodaphnia dubia","Primary consumer","Aquatic","freshwater","Lab","Indoor",3,"BMF","tissue concentration","ug/g",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMF","Animal",120,3.5,"mg/L",NA,2.35386426049431,3.5,"mmol/L",NA
"Pakriashi et al",2014,"Trophic. transfer potential of aluminium oxide nanoparticles using representative primary producer (Chlorella ellipsoides) and a primary consumer (Ceriodaphnia dubia)","10.1016/j.aquatox.2014.03.024","Trophic Transfer",54,"Al","Al2O3","no",NA,75,"nm",20,"ug/mL","environment","pulse",NA,"Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Chlorella","ellipsoides","algae","Chlorella ellipsoides","Producer","Aquatic","freshwater","Lab","Indoor",2,"BMF","tissue concentration","ug/g",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMF","Aquatic producer",20,0.32,"mg/L",NA,0.392310710082385,0.32,"mmol/L",NA
"Pakriashi et al",2014,"Trophic. transfer potential of aluminium oxide nanoparticles using representative primary producer (Chlorella ellipsoides) and a primary consumer (Ceriodaphnia dubia)","10.1016/j.aquatox.2014.03.024","Trophic Transfer",54,"Al","Al2O3","no",NA,75,"nm",40,"ug/mL","diet","pulse",NA,"Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Chlorella","ellipsoides","algae","Chlorella ellipsoides","Producer","Aquatic","freshwater","Lab","Indoor",2,"BMF","tissue concentration","ug/g",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMF","Aquatic producer",40,2.3,"mg/L",NA,0.784621420164771,2.3,"mmol/L",NA
"Pakriashi et al",2014,"Trophic. transfer potential of aluminium oxide nanoparticles using representative primary producer (Chlorella ellipsoides) and a primary consumer (Ceriodaphnia dubia)","10.1016/j.aquatox.2014.03.024","Trophic Transfer",54,"Al","Al2O3","no",NA,75,"nm",60,"ug/mL","diet","pulse",NA,"Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Chlorella","ellipsoides","algae","Chlorella ellipsoides","Producer","Aquatic","freshwater","Lab","Indoor",2,"BMF","tissue concentration","ug/g",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.58,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMF","Aquatic producer",60,6.58,"mg/L",NA,1.17693213024716,6.58,"mmol/L",NA
"Pakriashi et al",2014,"Trophic. transfer potential of aluminium oxide nanoparticles using representative primary producer (Chlorella ellipsoides) and a primary consumer (Ceriodaphnia dubia)","10.1016/j.aquatox.2014.03.024","Trophic Transfer",54,"Al","Al2O3","no",NA,75,"nm",80,"ug/mL","diet","pulse",NA,"Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Chlorella","ellipsoides","algae","Chlorella ellipsoides","Producer","Aquatic","freshwater","Lab","Indoor",2,"BMF","tissue concentration","ug/g",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMF","Aquatic producer",80,11.4,"mg/L",NA,1.56924284032954,11.4,"mmol/L",NA
"Pakriashi et al",2014,"Trophic. transfer potential of aluminium oxide nanoparticles using representative primary producer (Chlorella ellipsoides) and a primary consumer (Ceriodaphnia dubia)","10.1016/j.aquatox.2014.03.024","Trophic Transfer",54,"Al","Al2O3","no",NA,75,"nm",100,"ug/mL","diet","pulse",NA,"Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Chlorella","ellipsoides","algae","Chlorella ellipsoides","Producer","Aquatic","freshwater","Lab","Indoor",2,"BMF","tissue concentration","ug/g",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMF","Aquatic producer",100,15.3,"mg/L",NA,1.96155355041193,15.3,"mmol/L",NA
"Pakriashi et al",2014,"Trophic. transfer potential of aluminium oxide nanoparticles using representative primary producer (Chlorella ellipsoides) and a primary consumer (Ceriodaphnia dubia)","10.1016/j.aquatox.2014.03.024","Trophic Transfer",54,"Al","Al2O3","no",NA,75,"nm",120,"ug/mL","diet","pulse",NA,"Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Chlorella","ellipsoides","algae","Chlorella ellipsoides","Producer","Aquatic","freshwater","Lab","Indoor",2,"BMF","tissue concentration","ug/g",NA,NA,NA,NA,NA,NA,NA,NA,NA,17.28,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMF","Aquatic producer",120,17.28,"mg/L",NA,2.35386426049431,17.28,"mmol/L",NA
"Tourinho et al.",2015,"Effects of soil and dietary exposures to Ag nanoparticles and AgNO3 in the terrestrial isopod Porcellionides pruinosus","10.1016/j.envpol.2015.05.044","Trophic Transfer",56,"Ag","Ag","yes","alkane",5,"nm",NA,NA,"environment","pulse","Animalia","Arthropoda","Malacostraca","Isopoda","Porcellionodae","Porcellionides","pruinosus","crustacean","Porcellionides pruinosus","Detritivore","Terrestrial","soil","Lab","Indoor",14,"LD/LC50","survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mg/kg",NA,NA,"no",NA,NA,NA,NA,"yes","no","smaller",">",0.05,NA,NA,NA,NA,NA,NA,"LC50","Animal",NA,NA,NA,"mg/kg",NA,NA,NA,"mmol/kg"
"Clevland et al",2012,"Pilot estuarine mesocosm study on the environmental fate of Silver nanomaterials leached from consumer products","10.1016/j.scitotenv.2012.01.025","Trophic Transfer",57,"Ag","Ag","yes","citrate",20,"nm",NA,NA,"environment","pulse","Animalia","Mollusca","Gastropoda","Neogastropoda","Buccinoidea","Ilyanassa","obso","mollusc","Ilyanassa obso","Primary consumer","Aquatic","marine","Mesocosm","Outdoor",30,"BMF","BMF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,20,3,"no",NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMF","Animal",NA,42,NA,NA,NA,42,NA,NA
"Clevland et al",2012,"Pilot estuarine mesocosm study on the environmental fate of Silver nanomaterials leached from consumer products","10.1016/j.scitotenv.2012.01.025","Trophic Transfer",57,"Ag","Ag","yes","citrate",20,"nm",NA,NA,"environment","pulse","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae","Palaemonetes","pugio","crustacean","Palaemones pugio","Primary consumer","Aquatic","marine","Mesocosm","Outdoor",30,"BMF","BMF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,NA,145,3,"no",NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMF","Animal",NA,220,NA,NA,NA,220,NA,NA
"Clevland et al",2012,"Pilot estuarine mesocosm study on the environmental fate of Silver nanomaterials leached from consumer products","10.1016/j.scitotenv.2012.01.025","Trophic Transfer",57,"Ag","Ag","yes","citrate",20,"nm",NA,NA,"environment","pulse","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Mercenaria","mercenaria","mollusc","Mercenaria mercenaria","Primary consumer","Aquatic","marine","Mesocosm","Outdoor",30,"BMF","BMF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,51,3,"no",NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMF","Animal",NA,62,NA,NA,NA,62,NA,NA
"Clevland et al",2012,"Pilot estuarine mesocosm study on the environmental fate of Silver nanomaterials leached from consumer products","10.1016/j.scitotenv.2012.01.025","Trophic Transfer",57,"Ag","Ag","yes","citrate",20,"nm",NA,NA,"environment","pulse","Animalia","Mollusca","Gastropoda","Neogastropoda","Buccinoidea","Ilyanassa","obso","mollusc","Ilyanassa obso","Primary consumer","Aquatic","marine","Mesocosm","Outdoor",30,"BCF","BCF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,0.19,3,"no",NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCF","Animal",NA,0.21,NA,NA,NA,0.21,NA,NA
"Clevland et al",2012,"Pilot estuarine mesocosm study on the environmental fate of Silver nanomaterials leached from consumer products","10.1016/j.scitotenv.2012.01.025","Trophic Transfer",57,"Ag","Ag","yes","citrate",20,"nm",NA,NA,"environment","pulse","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae","Palaemonetes","pugio","crustacean","Palaemones pugio","Primary consumer","Aquatic","marine","Mesocosm","Outdoor",30,"BCF","BCF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24,NA,1.13,3,"no",NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCF","Animal",NA,1.24,NA,NA,NA,1.24,NA,NA
